	日期	事件标题	区域	消费品名称	涉及的消费品数量	伤害事件	消费品一级类别	消费品二级类别	链接	伤害类型	严重程度	消费品危害类型	消费品一级危害类型	消费品二级危害类型	消费者年龄	消费者受教育程度	消费者职业	健康状况	消费品问题部件	尺寸	绳索及类似物	不透气	填充物	锐利边缘	部件空隙或开口	尖角	光滑表面	粗糙表面	小零件	昼夜	温度	湿度	海拔	稳定性	腐蚀性	速度	腐蚀物	坎坷	爬坡	下坡	地面摩擦	斜坡	楼梯	灰尘	静电	辐射	警示标识缺失	高温表面	高温液体	高温气体	低温表面	低温液体	低温气体	明火	[高低]电压	过热	漏电	短路	接触不良	铁芯发热	散热不良	稳定性噪音危害	变动性噪音危害	脉冲性噪音危害	爆炸性气体	爆炸性粉尘	爆炸性喷雾	聚合爆炸	蒸发爆炸	液体混合爆炸	爆炸性化合物	固体爆炸性物质	爆炸性气体	旋转部件牵扯	飞行物体撞击	移动部件挤压	机械稳定性	机械强度	弹性组件失控	压力空间失控	热辐射危害	激光辐射	紫外线辐射	X光线辐射	高频电磁辐射	低频电磁辐射	甲醛	乙醛	丙烯醛	其它有毒醛类	蒽类化合物	菲类化合物	芘类化合物	其它有毒芳香稠环类化合物类	N-杂环化合物	S-杂环化合物	O-杂环化合物	其它有毒杂环类化合物	有机氟化物	有机氯化物	有机溴化物	其它有毒有机氯化物	一氧化氮	一氧化碳	氯气	臭氧	氯化氢	硫化氢	其它有毒气体	砷	镉	铬	铜	汞	镍	铅	其它有毒重金属及其化合物	硫酸	盐酸	氢氧化钠	其它有毒酸碱类物	氢氰酸	氰化钾	氰化氢	其它无机氰化物	尘螨	蛔虫卵	绦虫卵	其它寄生虫危害	甲肝病毒	甲型流感病毒	轮状病毒	禽流感病毒	其它原生微生物危害	皮肤癣真菌	着色真菌	孢子丝菌	新生隐球菌	假丝酵母菌	曲霉	毛霉	卡氏肺孢菌	其它真核细胞微生物危害	大肠杆菌	沙门氏菌	副溶血性弧菌	金黄色葡萄球菌	腊样芽孢肝菌	其它原核细胞微生物危害
475	2016/6/10	空	中国	河豚球玩具	1	小部件（如鼻子和触手尖部）可能脱落；弹性绳在使用过程中可能被大幅度拉伸，因此，儿童可能试图吞食小部件而导致呛噎，或拉绳可能缠绕在儿童颈部导致窒息。	儿童用品	空	空	窒息	3	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
476	2016/6/10	空	中国	河豚球玩具	1	小部件可能脱落，玩具里面的小球易被触及，儿童若将其吞食或吸入，可能导致呛噎。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
477	2016/6/10	空	中国	化装舞会假发	1	假发的高易燃性，存在烧伤的危险；而且包装材料太薄，若儿童拿来把玩，包装膜可能会会吸附在儿童口鼻上，导致窒息。	儿童用品	空	空	窒息,烧伤	3	物理危害	高低温物质危害高/低温物质危害	高温物质危害高温物质危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	有	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
478	2016/6/10	空	中国	毛绒玩具	1	玩具的眼睛和爪易脱落，形成小部件，儿童可能将其放入口中，存在呛噎的危险。玩具背面的缝合处易破裂开口，儿童可能接触到里面的填充材料，若将其放入口中，也存在呛噎的危险。	儿童用品	空	空	空	0	物理危害	机械危害机械危害	形状和表面性能危害形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	有	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
479	2016/6/10	空	中国	毛绒玩具	1	玩具的眼睛易脱落，形成的小部件可能被儿童放入口中，存在呛噎的危险。而且熊心脏下面的缝合处易破裂开口，儿童可能接触到里面的填充材料，若将其放入口中，也存在呛噎的危险。	儿童用品	空	空	空	0	物理危害	机械危害机械危害	形状和表面性能危害形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	有	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
480	2016/6/10	空	中国	美甲套装玩具	1	黄色清漆含六价铬（测量值为54.1mg/kg）和铅（测量值为288 mg/kg），六价铬是一种刺激物和致敏物，与皮肤接触可能引发过敏反应，如果接触铅可能导致严重且不可逆的神经毒性，尤其是对于儿童。	儿童用品	空	空	过敏反应	2	空	无机毒物危害	有毒重金属及其化合物危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	有	无	无	无	有	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
481	2016/6/10	空	中国	女童凉鞋	1	鞋垫皮革中含铬（VI） （测量值为65.5 mg/kg）含量太高，铬（VI）为致敏性物质，可能引发过敏反应。	儿童用品	空	空	过敏反应	2	空	无机毒物危害	有毒重金属及其化合物危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	有	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
482	2016/6/10	空	中国	塑料娃娃	1	娃娃的塑料材料含有DEHP（测得占重超出20%），这种邻苯二甲酸酯可能危害儿童健康，可能导致生殖系统损伤。	儿童用品	空	空	生殖系统损伤	4	空	有机毒物	有毒杂环类化合物	空	空	空	空	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
483	2016/6/10	空	中国	塑料玩具风扇	1	玩具易破裂，形成小部件如曲轴手柄，液体容器的盖子等，儿童可能将其放入口中，存在呛噎的危险。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	曲轴	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
484	2016/6/10	空	中国	拖拉玩具	1	产品含有易脱落的小部件，儿童可能将其放入口中，存在呛噎的危险。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
485	2016/6/10	空	中国	摇铃	1	摇铃可能破裂，形成小而尖锐的部件，儿童可能将其放入口中，存在呛噎或被尖锐小部件弄伤的危险；此外鱼和龙虾状摇铃太长，儿童若将其放入口中，可能会被卡住并堵塞呼吸道。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
486	2016/6/10	空	中国	婴儿电话玩具	1	电话部件（如蓝色环，粉红色，绿色和蓝色小球）易破裂，产生小部件，儿童可能将其放入口中，存在呛噎的危险；包装塑料太薄，若儿童拿来把玩，包装膜可能会会吸附在儿童口鼻上，导致窒息。	儿童用品	空	空	窒息	3	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
487	2016/6/10	空	中国	LED泛光灯	1	产品未接地，若绝缘出问题，可能变得带电；插头的插脚尺寸不合适，使用者可能经常触碰到带电部件而有触电风险。	家具及建筑装饰装修材料	空	空	电击伤	2	空	电气危害	触电危害	空	空	空	4	空		无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
488	2016/6/10	空	中国	灯串	1	产品被推荐用于室外，但无防潮保护功能，且电缆的绝缘性能不足。	家具及建筑装饰装修材料	空	空	空	0	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
489	2016/6/10	空	中国	灯串	1	产品绝缘不足，虽产品推荐用于户外，但电源无防潮保护。	家具及建筑装饰装修材料	空	空	空	0	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
490	2016/6/10	空	中国	灯串	1	主电路和次级电路间的爬电距离和绝缘间隙太小，导致使用者可能接触到带电部件而触电；而且电线抗性不足，可能被割断，因此引发火灾。	家具及建筑装饰装修材料	空	空	电击伤	2	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
491	2016/6/10	空	中国	泳池水底灯	1	电线可能过热，导致火灾。	家具及建筑装饰装修材料	空	空	空	0	物理危害	电气危害电气危害	电气爆炸触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	是	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
492	2016/6/10	空	中国	兜帽式吹风机	1	 产品使用过程中可能过热并着火燃烧，导致烧到头皮，头部和手，并且使得带电部件易被接触，如果被使用者触及可能导致触电。	家用电器及电器附件	空	空	烧伤,电击伤	2	物理危害	电气危害电气危害	触电危害触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	是	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
493	2016/6/10	空	中国	直发器/加热刷	1	在卷发和直发达到高温时，开关按钮可能被打开，因为其位置的关系，刷子在正常使用时可能与脸部接触导致烫伤。	家用电器及电器附件	空	空	烫伤	2	物理危害	高低温物质危害高/低温物质危害	高温物质危害高温物质危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	有	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
494	2016/6/10	空	中国	永久性化妆墨水	1	墨水含镍（测量值为22 mg/kg）、砷（测量值为6.8mg/kg）、铅（测量值为3.3mg/kg），镍可能引起皮肤刺激而致敏或诱发过敏反应，砷具致癌性，接触铅有害健康，并可能引起发育神经毒性。	其他 	空	空	过敏反应,致癌	4	空	无机毒物危害	有毒重金属及其化合物危害	空	空	空	空	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	有	无	无	无	无	有	有	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
495	2016/6/10	空	中国	一氧化碳探测器	1	产品对一氧化碳探测的灵敏度不足。	日用杂品	空	空	空	0	空	无机毒物危害	有毒气体危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	有	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
496	2016/6/14	空	中国	4英寸空气角磨机	1	弹簧负载的安全按钮会失效，使得角磨机在即使安全按钮被锁定的时候仍然会启动，有导致手指、手部或其他部位被划到的风险。	其他	空	空	擦伤	1	空	机械危害	潜在能量危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
497	2016/6/15	空	中国	儿童医生玩具	1	听诊器耳塞和注射器针端容易脱落，存在儿童误食导致窒息的隐患。	儿童用品	空	空	窒息	3	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
